Zisupton-1_DR_tp	Zisupton-1_DR_tp
Zisupton-5_DR_tp	Zisupton-5_DR_tp
Zisupton-5_DR_tp	Zisupton-2_DR_tp
UN-gi260831666_tp	UN-gi260831666_tp
UN-gi299749210_tp	UN-gi299749210_tp
UN-gi443716013_tp	UN-gi443716013_tp
UN-gi449543790_tp	UN-gi449543790_tp
UN-gi459186152_tp	UN-gi459186152_tp
UN-gi527300978_tp	UN-gi527300978_tp
UN-gi527300978_tp	UN-gi527293549_tp
UN-gi554882058_tp	UN-gi554882058_tp
UN-gi585700242_tp	UN-gi585700242_tp
UN-gi595451198_tp	UN-gi595451198_tp
UN-gi597908332_tp	UN-gi597908332_tp
UN-gi598034861_tp	UN-gi598034861_tp
UN-gi599097065_tp	UN-gi599097065_tp
UN-gi599352863_tp	UN-gi599352863_tp
UN-gi628830065_tp	UN-gi628830065_tp
UN-gi630361471_tp	UN-gi630361471_tp
UN-gi630364165_tp	UN-gi630364165_tp
UN-gi634346494_tp	UN-gi634346494_tp
UN-gi646283672_tp	UN-gi646283672_tp
UN-gi646305941_tp	UN-gi646305941_tp
UN-gi648152297_tp	UN-gi648152297_tp
UN-gi749759490_tp	UN-gi749759490_tp
UN-gi749759490_tp	UN-gi636622409_tp
UN-gi749830735_tp	UN-gi749830735_tp
UN-gi749831149_tp	UN-gi749831149_tp
UN-gi749831149_tp	UN-gi336365231_tp
UN-gi749869901_tp	UN-gi749869901_tp
UN-gi749890521_tp	UN-gi749890521_tp
UN-gi750941811_tp	UN-gi750941811_tp
UN-gi750967328_tp	UN-gi750967328_tp
UN-gi751672924_tp	UN-gi751672924_tp
UN-gi751692202_tp	UN-gi751692202_tp
UN-gi751692202_tp	UN-gi763718168_tp
UN-gi751707416_tp	UN-gi751707416_tp
UN-gi751707416_tp	UN-gi242226194_tp
UN-gi751707416_tp	UN-gi751005700_tp
UN-gi751707416_tp	UN-gi749890274_tp
UN-gi751707416_tp	UN-gi751706718_tp
UN-gi752366284_tp	UN-gi752366284_tp
UN-gi757354073_tp	UN-gi757354073_tp
UN-gi761926780_tp	UN-gi761926780_tp
UN-gi768943469_tp	UN-gi768943469_tp
UN-gi768943469_tp	UN-gi734642921_tp
UN-gi799312429_tp	UN-gi799312429_tp
UN-gi884953319_tp	UN-gi884953319_tp
UN-gi908540163_tp	UN-gi908540163_tp
UN-gi913848461_tp	UN-gi913848461_tp
UN-gi914265136_tp	UN-gi914265136_tp
UN-Zisupton-4_DR_tp	UN-Zisupton-4_DR_tp
UN-Zisupton-4_DR_tp	UN-gi597807355_tp
UN-Zisupton_XM	UN-Zisupton_XM
UN-47227872_Tni	UN-47227872_Tni
DNA-17_CCri_hel1	DNA-17_CCri_hel1
DNA-17_CCri_hel2	DNA-17_CCri_hel2
DNA-17_CCri_p4	DNA-17_CCri_p4
DNA-17_CCri_tp	DNA-17_CCri_tp
DNA-18_CCri_4p	DNA-18_CCri_4p
DNA-18_CCri_hel2	DNA-18_CCri_hel2
DNA-18_CCri_pt	DNA-18_CCri_pt
DNA-18_CCri_tp	DNA-18_CCri_tp
Dna-21_CCri_tp	Dna-21_CCri_tp
Zisupton-1_BF_p1	Zisupton-1_BF_p1
Zisupton-1_BF_tp	Zisupton-1_BF_tp
Zisupton-1_CCri_p1	Zisupton-1_CCri_p1
Zisupton-1_CCri_p5	Zisupton-1_CCri_p5
Zisupton-1_CCri_p6	Zisupton-1_CCri_p6
Zisupton-1_CCri_pt	Zisupton-1_CCri_pt
Zisupton-1_CCri_tp	Zisupton-1_CCri_tp
Zisupton-1_PGr_p2	Zisupton-1_PGr_p2
Zisupton-1_PGr_tp	Zisupton-1_PGr_tp
Zisupton-1_PGr_tp	UN-gi909613513_tp
Zisupton-3_DR_tp	Zisupton-3_DR_tp
Zisupton-4_PGr_tp	Zisupton-4_PGr_tp
Zisupton-4_PGr_tp	Zisupton-3_PGr_tp
Zisupton-6_DR_p2	Zisupton-6_DR_p2
Zisupton-6_DR_tp	Zisupton-6_DR_tp
Zisupton-7_DR_tp	Zisupton-7_DR_tp
Zisupton-1_PGr_p1	Zisupton-1_PGr_p1
