UN-Ginger-1_Chlorella_NC64A_tp	UN-Ginger-1_Chlorella_NC64A_tp
Ginger1-1_AC_tp	Ginger1-1_AC_tp
Ginger1-1_AP_tp	Ginger1-1_AP_tp
Ginger1-1_BF_tp	Ginger1-1_BF_tp
Ginger1-1_HM_tp	Ginger1-1_HM_tp
Ginger1-1_HM_tp	Ginger1-2_HM_tp
Ginger1-2_AP_tp	Ginger1-2_AP_tp
Ginger1-2_DR_tp	Ginger1-2_DR_tp
Ginger1-2_DR_tp	Ginger1-1_DR_tp
Ginger1-3_HM_tp	Ginger1-3_HM_tp
Ginger1-4_HM_tp	Ginger1-4_HM_tp
Ginger1-5_HM_tp	Ginger1-5_HM_tp
Ginger1-7_HM_tp	Ginger1-7_HM_tp
Ginger1-7_HM_tp	Ginger1-6_HM_tp
Ginger1-7_HM_tp	Ginger1-8_HM_tp
Ginger1-9_HM_tp	Ginger1-9_HM_tp
Ginger1-10_HM_tp	Ginger1-10_HM_tp
Ginger1-11_HM_tp	Ginger1-11_HM_tp
Ginger1-12_HM_tp	Ginger1-12_HM_tp
Ginger2-1_AP_tp	Ginger2-1_AP_tp
Ginger2-1_BF_tp	Ginger2-1_BF_tp
Ginger2-1_HM_tp	Ginger2-1_HM_tp
Ginger2-1_LMi_tp	Ginger2-1_LMi_tp
Ginger2-1_LS_tp	Ginger2-1_LS_tp
Ginger2-1_MG_tp	Ginger2-1_MG_tp
Ginger2-1_TS_tp	Ginger2-1_TS_tp
Ginger2-2_NV_tp	Ginger2-2_NV_tp
Ginger-1_TriAdh_tp	Ginger-1_TriAdh_tp
TDD4_tp	TDD4_tp
TDD-5_tp	TDD-5_tp
Ginger2-1_NV_tp	Ginger2-1_NV_tp
