HSMAR2_tp	HSMAR2_tp
Mariner2_CE_tp	Mariner2_CE_tp
Mariner2_CE_tp	AVMAR1_tp
Mariner2_CE_tp	AVMAR1A_tp
Mariner2_CE_tp	UN-Mariner3_CE_tp
Mariner2_CE_tp	Mariner-73_HSal_tp
Mariner4_CE_tp	Mariner4_CE_tp
Mariner5_CE_tp	Mariner5_CE_tp
BARI1_tp	BARI1_tp
BARI_DM_tp	BARI_DM_tp
BARI_DM_tp	Mariner-7_DBi_tp
Mariner-6_DR_tp	Mariner-6_DR_tp
Mariner-6_DR_tp	Mariner-17_EL_tp
Mariner-6_DR_tp	Tc1-2_GA_tp
Mariner-6_DR_tp	Mariner-6_SSa_tp
Mariner-6_DR_tp	Tc1-1_Lch_tp
Mariner-7_DR_tp	Mariner-7_DR_tp
Tc1-2_DM_tp	Tc1-2_DM_tp
Tc1-4_DR_tp	Tc1-4_DR_tp
Tc1-4_DR_tp	Tc1-5_Xt_tp
Tc1-8_DR_tp	Tc1-8_DR_tp
Tc1_DM_tp	Tc1_DM_tp
Tc1_DM_tp	Mariner-1_DAn_tp
Tc1_DM_tp	Mariner-8_DAn_tp
Tigger2_tp	Tigger2_tp
Tigger2_tp	Mariner-8_Crp_tp
Tigger4_tp	Tigger4_tp
Tigger5_tp	Tigger5_tp
Tigger5_tp	Tigger3_tp
Tigger5_tp	Mariner-4_AMi_tp
Tigger5_tp	SMAR2_tp
Tigger6_tp	Tigger6_tp
Tigger7_tp	Tigger7_tp
Tigger17_tp	Tigger17_tp
UN-23128385_NP_tp	UN-23128385_NP_tp
UN-25026896_CE_tp	UN-25026896_CE_tp
UN-42761524_DD_tp	UN-42761524_DD_tp
UN-46134321_AV_tp	UN-46134321_AV_tp
UN-52548815_Archaeon_tp	UN-52548815_Archaeon_tp
UN-ISC1048_SS_tp	UN-ISC1048_SS_tp
UN-ISC1395_SS_tp	UN-ISC1395_SS_tp
UN-TBE2_OF_tp	UN-TBE2_OF_tp
UN-Tec2_MC_tp	UN-Tec2_MC_tp
UN-Tec2_MC_tp	UN-Tec1_MC_tp
UN-39969559_MG_tp	UN-39969559_MG_tp
UN-46130700_GZ_tp	UN-46130700_GZ_tp
UN-46130760_GZ_tp	UN-46130760_GZ_tp
UN-Aot1_AO_tp	UN-Aot1_AO_tp
UN-Aot1_AO_tp	UN-Ant1_ApNi_tp
UN-Aot1_AO_tp	MarinerL-1_AO_tp
UN-2133335_CC_tp	UN-2133335_CC_tp
UN-46110631_GZ_tp	UN-46110631_GZ_tp
UN-Fot1_FO_tp	UN-Fot1_FO_tp
UN-Mariner-6_AN_tp	UN-Mariner-6_AN_tp
UN-NHT1_tp	UN-NHT1_tp
UN-PUNTRIP_NC_tp	UN-PUNTRIP_NC_tp
UN-14041729_XN_tp	UN-14041729_XN_tp
UN-14041729_XN_tp	UN-37524477_PL_tp
UN-24373700_SO_tp	UN-24373700_SO_tp
UN-24373700_SO_tp	UN-51492546_AE_tp
UN-26247122_Eco_tp	UN-26247122_Eco_tp
UN-26247122_Eco_tp	UN-37528628_PL_tp
UN-26247122_Eco_tp	UN-54303161_PP_tp
UN-37927529_Eco_tp	UN-37927529_Eco_tp
UN-52548315_Archaeon_tp	UN-52548315_Archaeon_tp
UN-52548971_Archaeon_tp	UN-52548971_Archaeon_tp
UN-IS630_ST_tp	UN-IS630_ST_tp
UN-IS630_ST_tp	UN-49658890_YP_tp
UN-5002202_DR_tp	UN-5002202_DR_tp
UN-15795189_DR_tp	UN-15795189_DR_tp
UN-28173597_XO_tp	UN-28173597_XO_tp
UN-45368562_AD_tp	UN-45368562_AD_tp
UN-46323846_BC_tp	UN-46323846_BC_tp
UN-54031971_Polamoronas_tp	UN-54031971_Polamoronas_tp
UN-IS885_RE_tp	UN-IS885_RE_tp
UN-IS885_RE_tp	UN-53610985_AV_tp
UN-ISC1078_SS_tp	UN-ISC1078_SS_tp
UN-ISXo7_tp	UN-ISXo7_tp
UN-1256600_Synechocystis_tp	UN-1256600_Synechocystis_tp
UN-2072514_Nostoc_tp	UN-2072514_Nostoc_tp
UN-4902869_SM_tp	UN-4902869_SM_tp
